"Indicator name";"indicator";"Country name";"country";"time";"value";"note"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Vietnam";"VNM";"1998";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Taiwan";"TWN";"1998";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tanzania";"TZA";"1998";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uganda";"UGA";"1998";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Spain";"ESP";"1998";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Australia";"AUS";"1998";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ecuador";"ECU";"1998";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Germany";"DEU";"1998";"7.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Switzerland";"CHE";"1998";"8.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Denmark";"DNK";"1998";"10";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bulgaria";"BGR";"1998";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"El Salvador";"SLV";"1998";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"1998";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uruguay";"URY";"1998";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Egypt";"EGY";"1998";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nigeria";"NGA";"1998";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Romania";"ROU";"1998";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ghana";"GHA";"1998";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Singapore";"SGP";"1998";"9.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"New Zealand";"NZL";"1998";"9.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Philippines";"PHL";"1998";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"France";"FRA";"1998";"6.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hong Kong";"HKG";"1998";"7.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Argentina";"ARG";"1998";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"1998";"9.300000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Italy";"ITA";"1998";"4.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jordan";"JOR";"1998";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritius";"MUS";"1998";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Paraguay";"PRY";"1998";"1.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"1998";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Botswana";"BWA";"1998";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ireland";"IRL";"1998";"8.199999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chile";"CHL";"1998";"6.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Namibia";"NAM";"1998";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Costa Rica";"CRI";"1998";"5.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malaysia";"MYS";"1998";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bolivia";"BOL";"1998";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"1998";"7.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Indonesia";"IDN";"1998";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Senegal";"SEN";"1998";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ukraine";"UKR";"1998";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Estonia";"EST";"1998";"5.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"China";"CHN";"1998";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Czech Republic";"CZE";"1998";"4.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Greece";"GRC";"1998";"4.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Honduras";"HND";"1998";"1.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Pakistan";"PAK";"1998";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guatemala";"GTM";"1998";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sweden";"SWE";"1998";"9.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkey";"TUR";"1998";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mexico";"MEX";"1998";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zimbabwe";"ZWE";"1998";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hungary";"HUN";"1998";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Luxembourg";"LUX";"1998";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Latvia";"LVA";"1998";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Morocco";"MAR";"1998";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"India";"IND";"1998";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kenya";"KEN";"1998";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"1998";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Peru";"PER";"1998";"4.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Japan";"JPN";"1998";"5.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belarus";"BLR";"1998";"3.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Colombia";"COL";"1998";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malawi";"MWI";"1998";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic People's Republic of Korea";"PRK";"1998";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"1998";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Canada";"CAN";"1998";"9.199999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovakia";"SVK";"1998";"3.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nicaragua";"NIC";"1998";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Israel";"ISR";"1998";"7.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Netherlands";"NLD";"1998";"9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brazil";"BRA";"1998";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Finland";"FIN";"1998";"9.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tunisia";"TUN";"1998";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"South Africa";"ZAF";"1998";"5.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brazil";"BRA";"1999";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lithuania";"LTU";"1999";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Taiwan";"TWN";"1999";"5.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malawi";"MWI";"1999";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Paraguay";"PRY";"1999";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hungary";"HUN";"1999";"5.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nigeria";"NGA";"1999";"1.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Armenia";"ARM";"1999";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jordan";"JOR";"1999";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Poland";"POL";"1999";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic People's Republic of Korea";"PRK";"1999";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mexico";"MEX";"1999";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Venezuela";"VEN";"1999";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Czech Republic";"CZE";"1999";"4.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bolivia";"BOL";"1999";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Spain";"ESP";"1999";"6.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jamaica";"JAM";"1999";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritius";"MUS";"1999";"4.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nicaragua";"NIC";"1999";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uzbekistan";"UZB";"1999";"1.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"1999";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ukraine";"UKR";"1999";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"1999";"7.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Latvia";"LVA";"1999";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malaysia";"MYS";"1999";"5.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Morocco";"MAR";"1999";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bulgaria";"BGR";"1999";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"1999";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guatemala";"GTM";"1999";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"1999";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkey";"TUR";"1999";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cameroon";"CMR";"1999";"1.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"1999";"9.199999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kazakhstan";"KAZ";"1999";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"New Zealand";"NZL";"1999";"9.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"South Africa";"ZAF";"1999";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uganda";"UGA";"1999";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hong Kong";"HKG";"1999";"7.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Estonia";"EST";"1999";"5.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"1999";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
